true_class,pred_class,kl_loss,E_norm,S_cond,rad
0,0,0.0003385990858078003,0.0025047237898758283,8.238395298005752,0.0017286795541177978
0,0,0.03293917700648308,0.0,6.860477119555215,0.0
0,2,0.2868914008140564,0.07930011915996636,349.86527194387963,0.06876526146099231
0,1,0.038187384605407715,0.06825525007657801,48.48916988569224,0.03617152626044206
0,0,0.002797107445076108,4.499813089103115e-07,7.357719839790263,2.9136113609882527e-07
0,0,0.00032611191272735596,0.007897842940399752,3.982582751770992,0.00720215688060356
0,0,0.00041319429874420166,0.009643661745116935,9.203847990584327,0.004334756791964652
0,0,0.0017420724034309387,0.003914489771230927,3.4078101963357113,0.002293976695863553
0,0,0.3640666604042053,9.966978451427577e-06,3.9080029507574303,8.17742374002398e-06
0,0,0.0008020699024200439,0.006909882721777575,14.829499845419727,0.0034537827316626834
0,0,0.0005420148372650146,0.011076052436051111,37.63270854027215,0.00579445932123552
0,0,0.03293917700648308,0.0,23.46485544382724,0.0
0,0,0.0032035857439041138,0.0402160238334713,6.892817518036674,0.030480653931140106
0,0,0.0072505883872509,0.00033259539130174603,10.053930049410656,0.00017467582080048008
0,0,0.08192047476768494,1.475372884144801e-06,6.3461633329835045,9.483580712857494e-07
0,0,0.03793764114379883,0.00023260887418979562,13.046422540557343,9.792701152612286e-05
0,0,0.0009037330746650696,0.0016084061480379525,4.244464731369682,0.0013480477528928275
0,1,0.04144105315208435,0.0319950062346697,71.06820187689627,0.021409926013835668
0,0,0.00415860116481781,0.0035720081168038476,233.01470511340383,0.0027149560024677514
0,0,0.032939061522483826,1.014836644465023e-08,9.085209589827047,5.039387209289679e-09
0,0,0.03293917700648308,0.0,20.31233057835144,0.0
0,0,0.5840318202972412,0.00017085082097216363,4.600062654189142,0.00014598543827070307
0,0,0.003251388669013977,0.008824133330662516,5.0131522980617875,0.004974073209351676
0,0,0.21953292191028595,3.87979687314407e-06,6.8516540136514745,1.7881926016785554e-06
0,0,0.7264895439147949,0.0001598870560598114,7.1239926096528565,7.534521776168064e-05
0,0,0.15047113597393036,0.00011319215467900662,30.33077127432064,8.287594196454046e-05
0,0,0.000500798225402832,0.009982218521113565,13.826524784834975,0.004567170970620765
0,0,0.03293917700648308,0.0,30.300130358017586,0.0
0,0,0.03293894603848457,1.4378502324468204e-08,10.972766233485785,8.76017429395577e-09
0,0,0.03250015527009964,8.675227299906483e-08,4.672745487942134,5.8494187552556766e-08
0,0,0.005208179354667664,0.04872234169776903,8.235777128288897,0.02673397531273427
0,0,0.002274349331855774,0.021086650752628333,8.987963434103714,0.01216540784626602
0,0,0.032939281314611435,4.674065329179352e-08,16.23455274703506,2.6318157152531878e-08
0,0,0.18089395761489868,3.285081644716213e-06,109.33520838661791,2.5123438121946115e-06
0,0,0.4622218906879425,1.9543300868889047e-05,3.3165109976257368,1.078614331764385e-05
0,0,0.03293917700648308,0.0,9.37093469151847,0.0
0,0,0.03293929249048233,1.651154746397674e-08,31.88090820138187,1.2760915125316913e-08
0,0,0.32185986638069153,7.815950183714332e-06,52.96207103676642,5.830695046604901e-06
0,0,0.0025607943534851074,0.0016020760039737675,4.624030227029932,0.0014721984807294826
0,0,0.32051968574523926,0.0001983544965886953,5.878855084812304,0.00013318616166998188
0,0,0.2600173354148865,2.4611480065816664e-05,74.81106665070183,1.4698354654683412e-05
0,0,0.03293917700648308,0.0,5.2401185445907,0.0
0,0,0.0064032673835754395,0.05190420658635751,3.474653264587171,0.03822687647715431
0,0,0.015492813661694527,7.080016911924341e-07,9.017168330550115,4.37622711936319e-07
0,0,0.005540311336517334,0.05249062717098533,2.797570146520439,0.023449861001870593
0,0,0.0161212757229805,0.0012370277744327622,59.3460148650585,0.0009036364365435527
0,0,0.010677337646484375,0.0013089832198806962,172.39120547691044,0.0010259636288937213
0,0,0.0016424953937530518,0.018084124799300792,11.376627199797547,0.014478387789134128
0,0,0.5044041872024536,2.833113723646712e-05,7.492272377323003,2.2804243655278998e-05
0,0,0.03293917700648308,0.0,5.040074930207714,0.0
0,0,0.017533930018544197,2.158136888980077e-07,28.298829977499885,1.5923485686895296e-07
0,0,0.5445302724838257,0.00024017472016934287,7.275288624283992,0.00020508050202816116
0,0,0.016322188079357147,0.00041827831262504603,39.43337408519337,0.00027796152187572234
0,0,0.7445562481880188,0.0003162296595240457,5.527272222870652,0.0001822231581739941
0,1,0.005611836910247803,0.07102420925096141,12.12444408077462,0.041758736588735954
0,0,0.032939061522483826,1.7285709617195308e-08,4.530981845298534,8.835289499001453e-09
0,0,0.0006227642297744751,0.006941745556129261,3.4017257212789076,0.0035421769940620577
0,0,0.005190233699977398,3.4269586866528817e-07,119.19495978738632,2.0026425035523967e-07
0,0,0.6772817969322205,0.00014155167089267018,8.202148397805177,0.00011720743185400508
0,0,0.03293917700648308,0.0,5.524629502785145,0.0
0,2,0.193528413772583,0.06312799779955712,173.65017595479466,0.04534115885277658
0,0,0.13549381494522095,0.0004206355703945696,4.196864625317926,0.00037390958015690273
0,0,0.03293917700648308,0.0,14.745843998443862,0.0
0,0,0.6392438411712646,6.93959701734957e-05,4.434613701640735,4.654978238817226e-05
0,0,0.30498963594436646,0.00031479967239943403,5.0453975614923445,0.0001681905089893547
0,0,0.001877129077911377,0.0014859569871389696,6.914967063583047,0.001004858742746125
0,0,0.000590004026889801,0.00338042484682018,6.067234528493326,0.0027788504808441525
0,0,0.011413514614105225,2.640357798948185e-07,27.99794408440627,1.758010522264599e-07
0,0,0.09409613907337189,8.947818117422941e-05,208.08165438660333,8.056021359196958e-05
0,0,0.22053706645965576,3.960587025396294e-06,16.597940605862856,1.920143288813305e-06
0,0,0.0017070025205612183,0.01763031197323846,8.447435517695371,0.009130861260960892
0,0,0.002500295639038086,0.020956706064166494,12.62822742099987,0.01311569988033787
0,0,0.014411941170692444,0.0011792741819206815,13.073803159852469,0.0004513556580302001
0,0,0.015599966049194336,0.0012977752046813157,69.55790125522347,0.0011530780014504809
0,0,0.03001553937792778,0.0005878453662010011,70.44915210954169,0.0005758677561497499
0,0,0.4871324896812439,2.4290863560317807e-05,17.26906489443571,1.6408651826383684e-05
0,0,0.002503693103790283,0.02938256808712965,8.100343751915608,0.021263971845678208
0,0,0.21847538650035858,3.8670322308122426e-06,4.767542294380451,3.2508527362110575e-06
0,0,0.03293917700648308,0.0,13.474925826675145,0.0
0,0,0.0021648555994033813,0.020128382727081468,20.600842033140975,0.013671696219476979
0,0,0.032939519733190536,2.4324416900946217e-08,25.38736167413431,2.0016569959934122e-08
0,0,0.10693094879388809,1.7938337493699262e-06,12.274371916030963,1.1133828408999575e-06
0,0,0.1712280660867691,2.836802432621659e-06,19.735314995449084,1.5666196754358966e-06
0,0,0.29464900493621826,6.42687530321562e-06,10.650704098654868,6.178891804449061e-06
0,0,0.03293940797448158,3.14364457036594e-08,14.993837938572808,1.5931142528546674e-08
0,0,0.032939061522483826,1.2487876392630632e-08,13.28241610782126,6.893351288803264e-09
0,0,0.3926536440849304,1.2011116666900396e-05,3.758378050218073,9.511951943458128e-06
0,0,0.05063532292842865,0.000290046478616723,552.1608005146464,0.00014690753300080183
0,0,0.4348827302455902,1.8296959394342784e-05,17.631859155873553,1.1028689917216198e-05
0,0,0.03293917700648308,0.0,17.39493266474827,0.0
0,1,0.06717582046985626,0.03710460916071067,379.3792573941656,0.03436755184700835
0,0,0.3039344251155853,6.736425819572863e-06,8.46737928178705,6.611588402255532e-06
0,0,0.007203930988907814,5.819077758996838e-07,10.118273242757155,3.644253070372085e-07
0,0,0.005128070712089539,0.02970148946220121,14.333557997853571,0.02324224253693792
0,0,0.525004506111145,3.354196644571612e-05,14.42983820489442,1.71176318287534e-05
0,0,0.01975233107805252,0.0002017232235100874,9.454833490204742,9.897537477914327e-05
0,0,0.034288980066776276,9.026783594006157e-06,402.472706331796,6.211271445268591e-06
0,0,0.2472536265850067,4.697617896873161e-06,12.792914380927199,3.52234495442655e-06
0,0,0.029810618609189987,8.807071814190557e-07,7.602070739843338,4.772475759889724e-07
0,0,0.0313272699713707,1.0872134103118046e-07,2.421097255068599,9.306909173483585e-08
0,0,0.032938599586486816,3.079852179510455e-08,6.723933322810257,2.316864812426435e-08
0,0,0.03293929249048233,2.651931844551411e-08,5.994657244107634,1.7995862512146888e-08
0,0,0.003995001316070557,0.0006095354238735529,20.389657992613703,0.00043142686415304
0,0,0.03293917700648308,0.0,21.044788698950047,0.0
0,0,0.03293917700648308,0.0,17.853928833584085,0.0
0,0,0.03293917700648308,0.0,120.79819507484679,0.0
0,0,0.3002123236656189,6.6200749355661905e-06,9.292478048509768,4.760160726101346e-06
0,1,0.006340384483337402,0.07963981413446149,16.320420515304665,0.04558248084198127
0,0,0.16684013605117798,2.757340960068724e-06,12.602857404729386,8.126809531322273e-07
0,0,0.20672938227653503,3.5878406376179594e-06,6.568675873354943,2.470515806087493e-06
0,0,0.0016449391841888428,0.004917250832208652,16.3621099105874,0.004233491396771372
0,0,0.1187291219830513,1.959736891595969e-06,25.03864600790883,1.7230547325167322e-06
0,0,0.000488966703414917,0.009365916819897497,8.348723494953642,0.005455140507885371
0,0,0.005482178181409836,0.00036954277688836423,5.787567758610906,0.0002315025176631018
0,0,0.01080254465341568,0.0017439133835123598,14.565107801110116,0.0011200467626551259
0,0,0.03293917700648308,0.0,16.61810496267668,0.0
0,0,0.5432342290878296,3.7691492773802885e-05,4.91508003166999,2.9645073216092435e-05
0,0,0.5752094984054565,7.671014775461699e-05,7.24168258914418,3.3552461395883644e-05
0,0,0.4515952169895172,1.7977103783520587e-05,8.567153791560509,1.1235121612572968e-05
0,0,0.03293917700648308,0.0,3.9388749428690217,0.0
0,0,0.0014188140630722046,0.00549229505134231,19.09606185114592,0.003082185571194332
0,0,0.03294102102518082,3.05412767068729e-08,25.2408959586348,1.4680837795975229e-08
0,0,0.03293917700648308,0.0,7.780881022010714,0.0
0,0,0.03293848782777786,2.4198023745909945e-08,22.717950019883844,2.134289594354214e-08
0,0,0.03293917700648308,0.0,10.904501373143816,0.0
0,0,0.615794837474823,6.675064840238877e-05,27.289891109774796,5.0326782977657684e-05
0,0,0.002991884481161833,4.6592487779591566e-07,7.431340274672901,1.9323522771179434e-07
0,1,0.014096230268478394,0.040938240901607734,19.336135551794634,0.027709818183050683
0,0,0.03293893113732338,3.72202630729583e-08,4.977814733232838,3.050080166724768e-08
0,0,0.032939400523900986,3.614857217845648e-08,2.713196962552554,2.354155281162304e-08
0,0,0.19734114408493042,0.00014379146600775432,15.018211520838994,0.00012361707592984606
0,0,0.015929430723190308,0.0005286043051382058,14.464819046757569,0.0003564909719644327
0,0,0.03293917700648308,3.318629617453034e-08,6.830130318725119,1.1854657381120852e-08
0,0,0.06761950254440308,1.3066686333758643e-06,9.555277496594814,6.939283545937455e-07
0,0,0.5608772039413452,3.839049395231749e-05,4.032205480498165,2.4373773803353775e-05
0,0,0.003822921309620142,5.020869310876196e-07,6.984729010378506,2.1144505933668914e-07
0,0,0.02035931870341301,0.0008493836935878338,20.844348197369527,0.0005442549073212495
0,0,0.05146024748682976,1.1226409472300646e-06,7.951979817491192,6.601305587977836e-07
0,0,0.03293940797448158,2.04244697809142e-08,10.512820144265556,5.420037655921652e-09
0,0,0.005554714240133762,5.841839386434052e-07,767.5982313925459,4.564053155356905e-07
0,0,0.0035484880208969116,0.08335378395675552,18.933690336661886,0.051782391230278405
0,0,0.03293940797448158,1.1184167648396154e-08,15.335253321055488,8.118152606884278e-09
0,0,0.543803870677948,0.00015945637612705923,9.459780089993988,0.0001250482739147218
0,0,0.03293870761990547,3.5776724481672626e-08,15.649371479260997,1.527255364281399e-08
0,0,0.03293853625655174,4.373324287721314e-08,8.95114443960931,2.3524168506765436e-08
0,0,0.578985333442688,5.0983184837334426e-05,60.20419199311621,3.587586556975826e-05
0,0,0.00534868985414505,0.0026755074475856176,14.222237320281732,0.001262178200941481
0,0,0.003458544611930847,0.0802824877028228,34.455968447769344,0.0652988137025891
0,0,0.022335734218358994,0.00020904330401911821,21.437925047303462,0.00010696801134538695
0,0,0.2595468759536743,3.91378298057222e-05,15.187518623555892,3.6942825688207815e-05
0,1,0.051945388317108154,0.06521948377897943,93.29256572530554,0.055377299758659196
0,0,0.08440102636814117,1.509105629560959e-06,37.83528933454428,8.228354137896723e-07
0,0,0.03293871507048607,1.2116624062368342e-08,16.686764441273205,6.562647434618677e-09
0,0,0.5700167417526245,8.013620414105842e-05,7.757145018210712,4.3974246949346046e-05
0,0,0.0033138394355773926,0.08574381119193315,27.13601555032237,0.07657877129779936
0,0,0.010809831321239471,0.00047454352651411585,17.079015018568242,0.0003733849459808859
0,0,0.14916245639324188,0.00028005761164478935,9.03778513602079,0.00013362084285871182
0,1,0.033700793981552124,0.08360893006059901,53.28791019188357,0.032277435239731915
0,0,0.01893232762813568,7.522176255801237e-07,42.007809224977855,2.184338916415827e-07
0,0,0.0004385411739349365,0.00985416780960974,6.431715813762753,0.0058960832996310854
0,0,0.20317408442497253,3.608692405940443e-06,62.73160876983407,2.0171585193711566e-06
0,0,0.00967201218008995,6.254039944372874e-07,27.099534682266267,4.152539425391454e-07
0,0,0.011850232258439064,2.601991434784857e-07,11.640723455122334,2.0101897086765662e-07
0,0,0.007485454902052879,5.870097903840983e-07,23.94470578600069,4.59869208269274e-07
0,0,0.03994222730398178,1.625956386108983e-05,331.9228738572114,1.4032232684121884e-05
0,0,0.004583675414323807,3.504570902625039e-07,9.809592981969148,1.1175228416013329e-07
0,0,0.18032951653003693,7.025412341871884e-05,20.063129145274942,3.461795382241593e-05
0,0,0.5528832674026489,0.00013251704466577696,9.847049850182843,7.51159634221757e-05
0,0,0.33904194831848145,4.497286468822814e-05,11.13088859272644,2.245529486247799e-05
0,0,0.22853690385818481,4.201231031018348e-06,23.554413068457475,2.962449892195352e-06
0,0,0.06032216548919678,1.224206902953187e-06,31.338461895964322,8.698503564309216e-07
0,0,0.4269440770149231,0.00010757642268724369,9.374055225153736,6.57611378311222e-05
0,0,0.03293917700648308,0.0,5.178255585532505,0.0
0,0,0.007398560643196106,0.00040829651219180654,35.62395530833861,0.0002116209975592025
0,0,0.02880946919322014,1.349159064604376e-07,12.365076851805608,9.402663562940922e-08
0,0,0.03293894603848457,1.6550882077176678e-08,9.427123929941391,6.799958888271171e-09
0,0,0.03293848782777786,1.0961849514089237e-08,37.22824506736464,6.5404663044514906e-09
0,0,0.004232242703437805,0.003205904266062756,186.7073867257393,0.0013281037595611798
0,0,0.0067285532131791115,5.725169539057103e-07,5.948217057924732,2.699207852284957e-07
0,0,0.03506351262331009,9.396226835081473e-07,5.978101864315956,5.76889001960275e-07
0,0,0.03293917700648308,0.0,6.808290964344491,0.0
0,0,0.006135866045951843,0.04664099912370677,4.230265985147147,0.017022555342728694
0,0,0.03293673321604729,5.09500890677825e-08,8.039310532425631,3.856124536769178e-08
0,0,0.00030517578125,0.008621512329628978,13.633960028241107,0.005027271529235191
0,0,0.012400582432746887,0.0016012332677200702,41.78359595250724,0.0009125986134275708
0,0,0.3180456757545471,7.447918519512206e-06,15.52068121064405,6.767962169210021e-06
0,0,0.6131299734115601,5.978706425929856e-05,4.651586760268689,3.246011155997047e-05
0,0,0.6265058517456055,6.0997879231932756e-05,8.387993640295663,3.708569715365889e-05
0,0,0.03293963894248009,2.932048202622713e-08,6.411747278875676,1.7839086504487145e-08
0,0,0.02393367886543274,0.0002949012406840869,11.638968681257083,0.00019152026862376885
0,0,0.31025025248527527,7.275664801701679e-06,14.399298069542546,3.281733578738682e-06
0,0,0.004450201988220215,0.04137014404273075,4.176275890729578,0.017691677162714102
0,0,0.0220988430082798,1.8406957192162872e-07,6.340482137237476,1.252368652216641e-07
0,0,0.004001852124929428,0.0005491577132625988,8.650855369018908,0.00041453095201444176
0,0,0.3946984112262726,5.925228277385534e-05,22.854844427953942,4.883766733013234e-05
0,0,0.3141646087169647,7.220012289955857e-06,5.446901504144133,3.5393157086077923e-06
0,0,0.03243514895439148,8.859140732034607e-08,8.179507138548777,6.927033405106161e-08
0,0,0.0006644278764724731,0.0121148513059914,3.3566474497156156,0.008580406583501697
0,1,0.009654805064201355,0.03361033591924401,27.838323860569602,0.01999725042758172
0,0,0.032336872071027756,9.215822301884933e-08,38.01484421705023,6.589880907480725e-08
0,0,0.0779896080493927,2.2131322270482055e-05,286.4995345034936,1.1596532642975528e-05
0,0,0.03291579335927963,6.109589605984173e-08,7.210435140076268,4.957154963806508e-08
0,0,0.0009514838457107544,0.005931486730229585,15.248532108071092,0.002419676516699358
0,0,0.03310353308916092,1.9836857920520462e-08,570.4165179754863,1.7685975334298026e-08
0,0,0.44031161069869995,1.728877658468982e-05,8.66897791893743,8.876029859635737e-06
0,0,0.004775300621986389,0.042274852947045555,23.54956100124126,0.026257825026858424
0,1,0.018375664949417114,0.08434629734337483,13.868245088802333,0.05728902591121316
0,0,0.032939519733190536,2.3473553296760573e-08,16.00659013382913,1.367970062678819e-08
0,0,0.032939061522483826,1.1258541561133616e-08,11.14779285162757,8.872366585384333e-09
0,0,0.005549061112105846,5.479986062199466e-07,8.114911421889277,3.2267992679974106e-07
0,0,0.018193136900663376,0.0011120281625753255,26.26664402248723,0.0008546317246506751
0,1,0.028603538870811462,0.021430998724948375,24.777463139529274,0.015595935176829735
0,0,0.45790210366249084,1.865450783832422e-05,4.024895088993787,1.1689786440313912e-05
0,0,0.28324276208877563,5.901909241241365e-06,3.599304356220813,5.880510465099675e-06
0,0,0.0032452030573040247,4.795829971535323e-07,4.2294811167191035,4.2268167594066737e-07
0,0,0.3762374818325043,1.0815209079130749e-05,7.475383799290423,7.22524391415407e-06
0,0,0.0003784298896789551,0.010093558106653279,20.366742656515083,0.0064164661411455146
0,0,0.02887287549674511,1.3437918244863305e-07,3.6722349179783658,6.872750349087697e-08
0,0,0.032946448773145676,6.34371675084944e-08,122.61266430867907,3.486293471742133e-08
0,0,0.42779961228370667,1.517820716023674e-05,4.2491701694959145,1.161737717356047e-05
0,0,0.03293917700648308,0.0,23.23374577220666,0.0
0,0,0.28910964727401733,0.00024706050194502196,9.471460854333168,0.00011763270509201333
0,0,0.03293917700648308,0.0,10.514859410592397,0.0
0,0,0.0008081346750259399,0.01294368291921664,6.67961661529707,0.008634896624377936
0,0,0.03293917700648308,0.0,43.98240317209995,0.0
0,0,0.03293917700648308,0.0,45.41469250033852,0.0
0,0,0.26665738224983215,5.313756717349739e-06,16.170065856572894,3.7759492553946066e-06
0,0,0.09760700166225433,0.0007348023131124342,6.671557869860244,0.00026377158389425515
0,0,0.007082827389240265,0.0017567913459137251,139.6601392199561,0.0014076359476281448
0,0,0.03293917700648308,1.353572388252538e-08,5.100405466492065,8.320663288198987e-09
0,0,0.03293929249048233,1.091096051206868e-08,22.62164478100363,5.524476547919385e-09
0,0,0.003761444240808487,0.0006953485590612224,12.288417475301364,0.000471095255579827
0,0,0.0010446012020111084,0.014394795800079603,3.308473376716395,0.008951471585357597
0,0,0.03293917700648308,0.0,22.986970284112566,0.0
0,0,0.38885197043418884,1.1883478970030097e-05,5.8169126571165,9.525088358155686e-06
0,0,0.032939933240413666,4.3629066372891135e-08,19.09967122122561,3.035270974736716e-08
0,0,0.03293917700648308,0.0,10.116844350794372,0.0
0,0,0.03293917700648308,1.5011836376990585e-08,7.955652890031811,1.0309568651638162e-08
0,0,0.004070371389389038,0.03795288587078944,4.968312455677728,0.03555386690049753
0,0,0.03293940797448158,3.0768819897105374e-08,50.01299252697275,2.5769092816931564e-08
0,0,0.03293917700648308,0.0,8.160927991824515,0.0
0,0,0.009864719584584236,6.270790232259689e-07,6.45489846205999,3.7360133715408423e-07
0,0,0.011823618784546852,0.00027875367657018813,10.774506154760537,0.00021117617532682008
0,0,0.07064591348171234,7.074333008862294e-05,81.18607693814708,3.346670728402929e-05
0,0,0.007874220609664917,0.057140808649703334,5.253548227660587,0.026672727866022865
0,0,0.0628252774477005,0.00016392342200734485,91.02524004102662,7.41551909756323e-05
0,0,0.056369662284851074,1.1768781315290063e-06,3.803127468999691,9.23081356182415e-07
0,0,0.022274453192949295,0.0008046091397644492,18.830405627569117,0.0002461954919054498
0,0,0.004748672246932983,0.002012160969521534,5.998864456575922,0.0009607487005322396
0,0,0.032939519733190536,1.055486295526258e-08,173.88669007145705,9.354852050215704e-09
0,0,0.012113399803638458,0.0005491960826721583,15.485461356617117,0.0003516447793166118
0,0,0.03293917700648308,1.198929071551065e-08,16.005902943519267,5.622515417251406e-09
0,0,0.006065968424081802,0.00029263595694995165,13.233211363668419,0.00018638120259289033
0,0,0.06605891138315201,1.3066997237478554e-06,108.38144504923324,7.299523902497955e-07
0,0,0.07984054088592529,1.455827898543696e-06,14.385203354348619,1.037030345409378e-06
0,0,0.03293894603848457,1.4694604540792797e-08,7.332492897495408,5.049857588408592e-09
0,0,0.25638800859451294,5.073616935389209e-06,54.92233685128604,3.4879998208680445e-06
0,0,0.003137558698654175,0.031359132712383664,19.754294136125967,0.02096793104702588
0,0,0.030319198966026306,7.526780985006885e-05,43.89119554935153,5.146741109790096e-05
0,0,0.07333491742610931,0.00011241666705370471,98.59591768764079,7.704396091341275e-05
0,1,0.014145195484161377,0.056814988878168105,13.31493660358329,0.04308969673816264
0,0,0.0028796237893402576,4.0717426545651177e-07,29.00220515925674,1.8806125505324786e-07
0,0,0.0015085935592651367,0.01673684904150072,9.291452707434386,0.014046823591519923
0,0,0.0073478007689118385,5.848063969584941e-07,16.606658106571828,4.0960551460766727e-07
0,0,0.48889288306236267,3.0455980574359126e-05,11.47674414947154,2.0176288012563304e-05
0,0,0.15894699096679688,4.6185797342260114e-05,17.980758681562403,1.6202600029012772e-05
0,0,0.303092360496521,0.0002482854983268464,7.406675494545771,0.0001512592462732513
0,0,0.3018724024295807,6.662580081560324e-06,5.521050074184097,5.459846613482683e-06
0,0,0.3301372528076172,7.997690336728404e-06,7.577409606648678,4.168793424485691e-06
0,1,0.04265861213207245,0.06239202447344609,51.30643774084806,0.02703706121175329
0,0,0.005329616367816925,0.001704082697501985,4.69639304938556,0.0010964803027209231
0,0,0.032940562814474106,2.2146126882012284e-08,24.432567948426104,1.2193860372186775e-08
